46.39
46.54
46.71
46.84
47
47.04
47.13
47.12
47.85
47.99
47.93
48.22
48.51
48.71
48.78
48.93
49.01
48.86
48.64
48.47
48.35
48.34
48.31
47.95
47.8
47.61
47.48
47.32
47.02
46.41
46.165
45.86
45.65
45.32
45.77
45.625
45.27
45.205
43.35
44.47
45.48
45.975
46.375
46.315
45.925
45.335
44.5
43.25
43.645
43.635
43.675
43.43
43.7
43.485
43.44
44.015
43.955
45.07
45.89
44.995
43.925
44.275
44.5
44.9
46.305
45.88
46.5
46.48
45.91
44.92
44.6
44.115
44.08
44.09
43.12
41.045
40.375
40.525
40.19
40.64
39.66
39.195
39.52
39.405
39.28
39.92
40.03
40.46
42.16
42.93
42.483
43.87
46.815
49.325
49.575
48.62
48.85
51.005
50.57
49.725
47.12
47.75
47.825
48.69
47.735
46.925
46.535
46.41
46.125
46.105
44.825
44.275
46.365
46.445
46.405
47.065
44.57
44.325
45.8
44.712
45.825
45.265
44.535
44.255
45.06
44.7
44.21
45.8
49.02
48.695
52.13
53.015
49.515
49.11
50.875
52.665
56.04
55.51
55.56
55.525
52.855
53.805
54.265
54.995
53.275
54.37
54.285
53.685
56.58
59.533
60.855
65.705
62.59
61.624
62.399
61.81
62.685
61.795
60.015
60.345
59.195
60.06
60.555
60.52
61.94
61.405
62.21
63.035
62.02
61.659
62.291
63.529
63.743
63.604
63.988
66.412
65.517
65.423
66.462
66.208
67.878
